date,min,max,median,q1,q3,stdev,count
2024-10-25T00:00:00.000Z,0,8,2.5,1,4,1.833,108
2024-10-26T00:00:00.000Z,0,19,4,1,4,3.61,113
2024-10-27T00:00:00.000Z,0,12,5,3,8,3.318,117
2024-10-28T00:00:00.000Z,0,6,1,0,3,1.649,115
2024-10-29T00:00:00.000Z,0,34,2,0,3.5,6.847,125
2024-10-30T00:00:00.000Z,0,4,2,0,3,1.311,113
2024-10-31T00:00:00.000Z,0,10,2,0,3,2.094,111
2024-11-01T00:00:00.000Z,0,27,1,0,2,4.346,122
2024-11-02T00:00:00.000Z,0,3,0,0,0,0.716,70
2024-11-03T00:00:00.000Z,0,4,0,0,0,1.05,96
2024-11-04T00:00:00.000Z,0,5,0,0,0,1.157,101
2024-11-06T00:00:00.000Z,0,4,0,0,1,1.165,93
2024-11-07T00:00:00.000Z,0,5,0,0,2,1.495,71
2024-11-08T00:00:00.000Z,0,8,0,0,1,1.569,107
2024-11-09T00:00:00.000Z,0,7,1,0,2,1.422,115
2024-11-10T00:00:00.000Z,0,5,0,0,1,1.17,107
2024-11-11T00:00:00.000Z,0,8,1,0,3,1.808,117
2024-11-12T00:00:00.000Z,0,79,0,0,7,19.102,139
2024-11-13T00:00:00.000Z,0,10,0,0,1,1.693,104
2024-11-14T00:00:00.000Z,0,44,1,0,20,13.594,158
2024-11-15T00:00:00.000Z,0,4,0,0,1,1.014,102
2024-11-16T00:00:00.000Z,0,4,0,0,3,1.488,103
2024-11-17T00:00:00.000Z,0,3,0,0,0,0.607,98
2024-11-18T00:00:00.000Z,0,10,0,0,0,2.196,104
2024-11-19T00:00:00.000Z,0,4,0,0,1,1.097,98
2024-11-20T00:00:00.000Z,0,0,0,0,0,0,93
2024-11-21T00:00:00.000Z,0,12,0,0,1,2.633,103
2024-11-22T00:00:00.000Z,0,8,0,0,0,1.722,102
2024-11-23T00:00:00.000Z,0,8,0,0,2,1.616,107
2024-11-24T00:00:00.000Z,0,8,2,0,3,2.255,112
2024-11-25T00:00:00.000Z,0,10,3,3,4,1.517,106
2024-11-26T00:00:00.000Z,0,4,1,0,2,1.103,125
2024-11-27T00:00:00.000Z,0,4,0,0,0,0.65,94
2024-11-28T00:00:00.000Z,0,1,0,0,0,0.144,95
2024-11-29T00:00:00.000Z,0,2,0,0,0,0.317,96
2024-11-30T00:00:00.000Z,0,2,0,0,1,0.681,101
2024-12-01T00:00:00.000Z,0,4,2,1,3,1.35,117
2024-12-02T00:00:00.000Z,0,11,4,3,5,1.838,111
2024-12-03T00:00:00.000Z,0,91,1.5,0,34.5,29.194,168
2024-12-04T00:00:00.000Z,0,4,0,0,1,1.324,104
2024-12-05T00:00:00.000Z,0,7,0,0,2,1.602,104
2024-12-06T00:00:00.000Z,0,7,2,0,3,1.848,108
2024-12-07T00:00:00.000Z,1,4,3,3,4,0.68,108
2024-12-08T00:00:00.000Z,3,7,4,3,4,0.942,111
2024-12-09T00:00:00.000Z,0,4,0,0,0,1.052,98
2024-12-10T00:00:00.000Z,0,1,0,0,0,0.144,95
2024-12-11T00:00:00.000Z,0,0,0,0,0,0,93
2024-12-12T00:00:00.000Z,0,4,0,0,0,0.837,99
2024-12-13T00:00:00.000Z,0,2,0,0,0,0.522,97
2024-12-14T00:00:00.000Z,0,14,0,0,3,3.097,103
2024-12-15T00:00:00.000Z,0,1,0,0,0,0.102,95
2024-12-16T00:00:00.000Z,0,38,0,0,9,11.134,140
2024-12-17T00:00:00.000Z,0,0,0,0,0,0,95
2024-12-18T00:00:00.000Z,0,4,0,0,1,1.243,100
2024-12-19T00:00:00.000Z,0,4,1,0,1,0.961,113
2024-12-20T00:00:00.000Z,0,3,0,0,0,0.497,96
2024-12-21T00:00:00.000Z,0,4,0,0,0,1.357,97
2024-12-22T00:00:00.000Z,0,11,0,0,2,2.101,114
2024-12-23T00:00:00.000Z,0,4,1,0,2,1.244,108
2024-12-24T00:00:00.000Z,0,3,0,0,1,0.783,99
2024-12-25T00:00:00.000Z,0,5,0,0,0,1.022,97
2024-12-26T00:00:00.000Z,0,4,0,0,1,1.045,105
2024-12-27T00:00:00.000Z,0,4,0,0,0,0.691,89
2024-12-28T00:00:00.000Z,0,0,0,0,0,0,87
2024-12-29T00:00:00.000Z,0,13,0,0,2,3.198,91
2024-12-30T00:00:00.000Z,0,7,0,0,0,1.131,85
2024-12-31T00:00:00.000Z,0,33,2,0,12.5,10.474,141
2025-01-01T00:00:00.000Z,0,1,0,0,0,0.16,38
